"","trial","rt_col","PartID","Subgroup","reindex"
"779",96,-1.01453954580535,"ABCD_1736","TYP",7
"780",108,-0.0251917268710136,"ABCD_1736","TYP",8
"781",120,-0.327492449323171,"ABCD_1736","TYP",9
"782",129,0.661855369611162,"ABCD_1736","TYP",10
"783",135,-0.51986563633818,"ABCD_1736","TYP",11
"784",150,-1.92144171316182,"ABCD_1736","TYP",12
"785",159,0.716819137329736,"ABCD_1736","TYP",13
"786",177,0.043512982777204,"ABCD_1736","TYP",14
"787",186,0.0022901569882734,"ABCD_1736","TYP",15
"788",198,0.469482182596153,"ABCD_1736","TYP",16
"789",219,-1.08324425545356,"ABCD_1736","TYP",17
"790",225,-0.203823971956379,"ABCD_1736","TYP",18
"791",240,-0.616052229845685,"ABCD_1736","TYP",19
"792",258,-0.822166358790338,"ABCD_1736","TYP",20
"793",267,-0.409938100901032,"ABCD_1736","TYP",21
"794",276,0.483223124525797,"ABCD_1736","TYP",22
"795",291,-0.258787739674953,"ABCD_1736","TYP",23
"796",297,0.538186892244371,"ABCD_1736","TYP",24
"814",18,-0.852109851074298,"ABCD_1739","TYP",1
"815",36,-0.213894603051214,"ABCD_1739","TYP",2
"816",45,1.31227229439529,"ABCD_1739","TYP",3
"817",51,0.0913387764380868,"ABCD_1739","TYP",4
"818",63,0.174584243571533,"ABCD_1739","TYP",5
"819",84,-0.130649135917768,"ABCD_1739","TYP",6
"820",96,1.86724207528493,"ABCD_1739","TYP",7
"821",108,-0.102900646873287,"ABCD_1739","TYP",8
"822",120,0.979290425861508,"ABCD_1739","TYP",9
"823",129,-2.04529487998702,"ABCD_1739","TYP",10
"824",135,0.479817623060834,"ABCD_1739","TYP",11
"825",150,-1.24058869769705,"ABCD_1739","TYP",12
"826",159,-0.990852296296708,"ABCD_1739","TYP",13
"827",177,0.230081221660496,"ABCD_1739","TYP",14
"828",186,-0.241643092095696,"ABCD_1739","TYP",15
"829",198,0.0913387764380868,"ABCD_1739","TYP",16
"830",219,-1.32383416483049,"ABCD_1739","TYP",17
