"","ans","PartID","cond","Subgroup","key","corr","trial","task"
"2225","1","ABCD_1768","lang2","DD","2",0,17,"Auditory"
"2226","1","ABCD_1768","lang2","DD","2",0,18,"Auditory"
"2227","1","ABCD_1768","lang2","DD","1",1,19,"Auditory"
"2228","1","ABCD_1768","lang2","DD","1",1,20,"Auditory"
"2229","1","ABCD_1768","lang2","DD","2",0,21,"Auditory"
"2230","2","ABCD_1768","lang2","DD","1",0,22,"Auditory"
"2231","2","ABCD_1768","lang2","DD","2",1,23,"Auditory"
"2232","1","ABCD_1768","lang2","DD","1",1,24,"Auditory"
"2233","2","ABCD_1768","lang2","DD","2",1,25,"Auditory"
"2234","1","ABCD_1768","lang2","DD","1",1,26,"Auditory"
"2235","1","ABCD_1768","lang2","DD","2",0,27,"Auditory"
"2236","2","ABCD_1768","lang2","DD","1",0,28,"Auditory"
"2237","1","ABCD_1768","lang2","DD","1",1,29,"Auditory"
"2238","1","ABCD_1768","lang2","DD","2",0,30,"Auditory"
"2239","1","ABCD_1768","lang2","DD","2",0,31,"Auditory"
"2240","1","ABCD_1768","lang2","DD","2",0,32,"Auditory"
"2241","1","ABCD_1776","lang2","DD","1",1,1,"Auditory"
"2242","2","ABCD_1776","lang2","DD","1",0,2,"Auditory"
"2243","2","ABCD_1776","lang2","DD","2",1,3,"Auditory"
"2244","2","ABCD_1776","lang2","DD","1",0,4,"Auditory"
"2245","2","ABCD_1776","lang2","DD","1",0,5,"Auditory"
"2246","2","ABCD_1776","lang2","DD","1",0,6,"Auditory"
"2247","1","ABCD_1776","lang2","DD","2",0,7,"Auditory"
"2248","2","ABCD_1776","lang2","DD","2",1,8,"Auditory"
"2249","2","ABCD_1776","lang2","DD","2",1,9,"Auditory"
"2250","2","ABCD_1776","lang2","DD","2",1,10,"Auditory"
"2251","2","ABCD_1776","lang2","DD","1",0,11,"Auditory"
"2252","1","ABCD_1776","lang2","DD","1",1,12,"Auditory"
"2253","1","ABCD_1776","lang2","DD","1",1,13,"Auditory"
"2254","2","ABCD_1776","lang2","DD","2",1,14,"Auditory"
"2255","1","ABCD_1776","lang2","DD","2",0,15,"Auditory"
"2256","1","ABCD_1776","lang2","DD","1",1,16,"Auditory"
"2257","2","ABCD_1776","lang2","DD","2",1,17,"Auditory"
"2258","1","ABCD_1776","lang2","DD","2",0,18,"Auditory"
"2259","1","ABCD_1776","lang2","DD","1",1,19,"Auditory"
"2260","1","ABCD_1776","lang2","DD","1",1,20,"Auditory"
"2261","1","ABCD_1776","lang2","DD","2",0,21,"Auditory"
"2262","1","ABCD_1776","lang2","DD","1",1,22,"Auditory"
"2263","1","ABCD_1776","lang2","DD","2",0,23,"Auditory"
"2264","1","ABCD_1776","lang2","DD","1",1,24,"Auditory"
"2265","1","ABCD_1776","lang2","DD","2",0,25,"Auditory"
"2266","1","ABCD_1776","lang2","DD","1",1,26,"Auditory"
"2267","1","ABCD_1776","lang2","DD","2",0,27,"Auditory"
"2268","1","ABCD_1776","lang2","DD","1",1,28,"Auditory"
"2269","1","ABCD_1776","lang2","DD","1",1,29,"Auditory"
"2270","1","ABCD_1776","lang2","DD","2",0,30,"Auditory"
"2271","1","ABCD_1776","lang2","DD","2",0,31,"Auditory"
"2272","2","ABCD_1776","lang2","DD","2",1,32,"Auditory"
"2273","1","ABCD_1777","lang1","DD","1",1,1,"Auditory"
"2274","1","ABCD_1777","lang1","DD","2",0,2,"Auditory"
"2275","1","ABCD_1777","lang1","DD","2",0,3,"Auditory"
"2276","1","ABCD_1777","lang1","DD","2",0,4,"Auditory"
"2277","1","ABCD_1777","lang1","DD","1",1,5,"Auditory"
"2278","1","ABCD_1777","lang1","DD","1",1,6,"Auditory"
"2279","1","ABCD_1777","lang1","DD","2",0,7,"Auditory"
"2280","1","ABCD_1777","lang1","DD","1",1,8,"Auditory"
"2281","1","ABCD_1777","lang1","DD","1",1,9,"Auditory"
"2282","1","ABCD_1777","lang1","DD","2",0,10,"Auditory"
"2283","2","ABCD_1777","lang1","DD","1",0,11,"Auditory"
"2284","2","ABCD_1777","lang1","DD","2",1,12,"Auditory"
"2285","1","ABCD_1777","lang1","DD","1",1,13,"Auditory"
"2286","2","ABCD_1777","lang1","DD","1",0,14,"Auditory"
"2287","2","ABCD_1777","lang1","DD","2",1,15,"Auditory"
"2288","1","ABCD_1777","lang1","DD","2",0,16,"Auditory"
"2289","1","ABCD_1777","lang1","DD","1",1,17,"Auditory"
"2290","2","ABCD_1777","lang1","DD","1",0,18,"Auditory"
"2291","1","ABCD_1777","lang1","DD","2",0,19,"Auditory"
"2292","1","ABCD_1777","lang1","DD","1",1,20,"Auditory"
"2293","1","ABCD_1777","lang1","DD","2",0,21,"Auditory"
"2294","2","ABCD_1777","lang1","DD","2",1,22,"Auditory"
"2295","1","ABCD_1777","lang1","DD","1",1,23,"Auditory"
"2296","1","ABCD_1777","lang1","DD","2",0,24,"Auditory"
"2297","2","ABCD_1777","lang1","DD","2",1,25,"Auditory"
"2298","2","ABCD_1777","lang1","DD","2",1,26,"Auditory"
"2299","2","ABCD_1777","lang1","DD","1",0,27,"Auditory"
"2300","1","ABCD_1777","lang1","DD","2",0,28,"Auditory"
"2301","1","ABCD_1777","lang1","DD","1",1,29,"Auditory"
"2302","1","ABCD_1777","lang1","DD","2",0,30,"Auditory"
"2303","1","ABCD_1777","lang1","DD","1",1,31,"Auditory"
"2304","2","ABCD_1777","lang1","DD","1",0,32,"Auditory"
"2305","1","ABCD_1778","lang2","DD","1",1,1,"Auditory"
"2306","1","ABCD_1778","lang2","DD","1",1,2,"Auditory"
"2307","2","ABCD_1778","lang2","DD","2",1,3,"Auditory"
"2308","1","ABCD_1778","lang2","DD","1",1,4,"Auditory"
"2309","2","ABCD_1778","lang2","DD","1",0,5,"Auditory"
"2310","1","ABCD_1778","lang2","DD","1",1,6,"Auditory"
"2311","1","ABCD_1778","lang2","DD","2",0,7,"Auditory"
"2312","1","ABCD_1778","lang2","DD","2",0,8,"Auditory"
"2313","1","ABCD_1778","lang2","DD","2",0,9,"Auditory"
"2314","2","ABCD_1778","lang2","DD","2",1,10,"Auditory"
"2315","1","ABCD_1778","lang2","DD","1",1,11,"Auditory"
"2316","2","ABCD_1778","lang2","DD","1",0,12,"Auditory"
"2317","2","ABCD_1778","lang2","DD","1",0,13,"Auditory"
"2318","1","ABCD_1778","lang2","DD","2",0,14,"Auditory"
"2319","1","ABCD_1778","lang2","DD","2",0,15,"Auditory"
"2320","1","ABCD_1778","lang2","DD","1",1,16,"Auditory"
"2321","2","ABCD_1778","lang2","DD","2",1,17,"Auditory"
"2322","1","ABCD_1778","lang2","DD","2",0,18,"Auditory"
"2323","2","ABCD_1778","lang2","DD","1",0,19,"Auditory"
"2324","2","ABCD_1778","lang2","DD","1",0,20,"Auditory"
"2325","1","ABCD_1778","lang2","DD","2",0,21,"Auditory"
"2326","1","ABCD_1778","lang2","DD","1",1,22,"Auditory"
"2327","1","ABCD_1778","lang2","DD","2",0,23,"Auditory"
"2328","1","ABCD_1778","lang2","DD","1",1,24,"Auditory"
"2329","1","ABCD_1778","lang2","DD","2",0,25,"Auditory"
"2330","2","ABCD_1778","lang2","DD","1",0,26,"Auditory"
"2331","2","ABCD_1778","lang2","DD","2",1,27,"Auditory"
"2332","1","ABCD_1778","lang2","DD","1",1,28,"Auditory"
"2333","1","ABCD_1778","lang2","DD","1",1,29,"Auditory"
"2334","2","ABCD_1778","lang2","DD","2",1,30,"Auditory"
"2335","1","ABCD_1778","lang2","DD","2",0,31,"Auditory"
"2336","2","ABCD_1778","lang2","DD","2",1,32,"Auditory"
"2337","1","ABCD_1781","lang2","DD","1",1,1,"Auditory"
"2338","2","ABCD_1781","lang2","DD","1",0,2,"Auditory"
"2339","2","ABCD_1781","lang2","DD","2",1,3,"Auditory"
"2340","1","ABCD_1781","lang2","DD","1",1,4,"Auditory"
"2341","1","ABCD_1781","lang2","DD","1",1,5,"Auditory"
"2342","1","ABCD_1781","lang2","DD","1",1,6,"Auditory"
"2343","1","ABCD_1781","lang2","DD","2",0,7,"Auditory"
"2344","1","ABCD_1781","lang2","DD","2",0,8,"Auditory"
"2345","2","ABCD_1781","lang2","DD","2",1,9,"Auditory"
"2346","1","ABCD_1781","lang2","DD","2",0,10,"Auditory"
"2347","1","ABCD_1781","lang2","DD","1",1,11,"Auditory"
"2348","1","ABCD_1781","lang2","DD","1",1,12,"Auditory"
"2349","2","ABCD_1781","lang2","DD","1",0,13,"Auditory"
"2350","1","ABCD_1781","lang2","DD","2",0,14,"Auditory"
"2351","2","ABCD_1781","lang2","DD","2",1,15,"Auditory"
"2352","1","ABCD_1781","lang2","DD","1",1,16,"Auditory"
"2353","2","ABCD_1781","lang2","DD","2",1,17,"Auditory"
"2354","2","ABCD_1781","lang2","DD","2",1,18,"Auditory"
"2355","2","ABCD_1781","lang2","DD","1",0,19,"Auditory"
"2356","2","ABCD_1781","lang2","DD","1",0,20,"Auditory"
"2357","2","ABCD_1781","lang2","DD","2",1,21,"Auditory"
"2358","2","ABCD_1781","lang2","DD","1",0,22,"Auditory"
"2359","1","ABCD_1781","lang2","DD","2",0,23,"Auditory"
"2360","2","ABCD_1781","lang2","DD","1",0,24,"Auditory"
"2361","1","ABCD_1781","lang2","DD","2",0,25,"Auditory"
"2362","2","ABCD_1781","lang2","DD","1",0,26,"Auditory"
"2363","1","ABCD_1781","lang2","DD","2",0,27,"Auditory"
"2364","2","ABCD_1781","lang2","DD","1",0,28,"Auditory"
"2365","1","ABCD_1781","lang2","DD","1",1,29,"Auditory"
"2366","1","ABCD_1781","lang2","DD","2",0,30,"Auditory"
"2367","2","ABCD_1781","lang2","DD","2",1,31,"Auditory"
"2368","2","ABCD_1781","lang2","DD","2",1,32,"Auditory"
"2369","1","ABCD_1783","lang1","TYP","1",1,1,"Auditory"
"2370","2","ABCD_1783","lang1","TYP","2",1,2,"Auditory"
"2371","1","ABCD_1783","lang1","TYP","2",0,3,"Auditory"
"2372","2","ABCD_1783","lang1","TYP","2",1,4,"Auditory"
"2373","1","ABCD_1783","lang1","TYP","1",1,5,"Auditory"
"2374","2","ABCD_1783","lang1","TYP","1",0,6,"Auditory"
"2375","2","ABCD_1783","lang1","TYP","2",1,7,"Auditory"
"2376","2","ABCD_1783","lang1","TYP","1",0,8,"Auditory"
"2377","1","ABCD_1783","lang1","TYP","1",1,9,"Auditory"
"2378","1","ABCD_1783","lang1","TYP","2",0,10,"Auditory"
"2379","1","ABCD_1783","lang1","TYP","1",1,11,"Auditory"
"2380","1","ABCD_1783","lang1","TYP","2",0,12,"Auditory"
"2381","1","ABCD_1783","lang1","TYP","1",1,13,"Auditory"
"2382","1","ABCD_1783","lang1","TYP","1",1,14,"Auditory"
"2383","1","ABCD_1783","lang1","TYP","2",0,15,"Auditory"
"2384","2","ABCD_1783","lang1","TYP","2",1,16,"Auditory"
"2385","1","ABCD_1783","lang1","TYP","1",1,17,"Auditory"
"2386","1","ABCD_1783","lang1","TYP","1",1,18,"Auditory"
"2387","2","ABCD_1783","lang1","TYP","2",1,19,"Auditory"
"2388","1","ABCD_1783","lang1","TYP","1",1,20,"Auditory"
"2389","1","ABCD_1783","lang1","TYP","2",0,21,"Auditory"
"2390","1","ABCD_1783","lang1","TYP","2",0,22,"Auditory"
"2391","1","ABCD_1783","lang1","TYP","1",1,23,"Auditory"
"2392","2","ABCD_1783","lang1","TYP","2",1,24,"Auditory"
"2393","1","ABCD_1783","lang1","TYP","2",0,25,"Auditory"
"2394","1","ABCD_1783","lang1","TYP","2",0,26,"Auditory"
"2395","1","ABCD_1783","lang1","TYP","1",1,27,"Auditory"
"2396","1","ABCD_1783","lang1","TYP","2",0,28,"Auditory"
"2397","2","ABCD_1783","lang1","TYP","1",0,29,"Auditory"
"2398","2","ABCD_1783","lang1","TYP","2",1,30,"Auditory"
"2399","2","ABCD_1783","lang1","TYP","1",0,31,"Auditory"
"2400","1","ABCD_1783","lang1","TYP","1",1,32,"Auditory"
"2401","1","ABCD_1784","lang2","DD","1",1,1,"Auditory"
"2402","1","ABCD_1784","lang2","DD","1",1,2,"Auditory"
"2403","2","ABCD_1784","lang2","DD","2",1,3,"Auditory"
"2404","1","ABCD_1784","lang2","DD","1",1,4,"Auditory"
"2405","1","ABCD_1784","lang2","DD","1",1,5,"Auditory"
"2406","2","ABCD_1784","lang2","DD","1",0,6,"Auditory"
"2407","2","ABCD_1784","lang2","DD","2",1,7,"Auditory"
"2408","1","ABCD_1784","lang2","DD","2",0,8,"Auditory"
"2409","1","ABCD_1784","lang2","DD","2",0,9,"Auditory"
"2410","2","ABCD_1784","lang2","DD","2",1,10,"Auditory"
"2411","1","ABCD_1784","lang2","DD","1",1,11,"Auditory"
"2412","1","ABCD_1784","lang2","DD","1",1,12,"Auditory"
"2413","2","ABCD_1784","lang2","DD","1",0,13,"Auditory"
"2414","1","ABCD_1784","lang2","DD","2",0,14,"Auditory"
"2415","1","ABCD_1784","lang2","DD","2",0,15,"Auditory"
"2416","1","ABCD_1784","lang2","DD","1",1,16,"Auditory"
"2417","2","ABCD_1784","lang2","DD","2",1,17,"Auditory"
"2418","2","ABCD_1784","lang2","DD","2",1,18,"Auditory"
"2419","2","ABCD_1784","lang2","DD","1",0,19,"Auditory"
"2420","1","ABCD_1784","lang2","DD","1",1,20,"Auditory"
"2421","1","ABCD_1784","lang2","DD","2",0,21,"Auditory"
"2422","1","ABCD_1784","lang2","DD","1",1,22,"Auditory"
"2423","2","ABCD_1784","lang2","DD","2",1,23,"Auditory"
"2424","1","ABCD_1784","lang2","DD","1",1,24,"Auditory"
"2425","1","ABCD_1784","lang2","DD","2",0,25,"Auditory"
"2426","1","ABCD_1784","lang2","DD","1",1,26,"Auditory"
"2427","1","ABCD_1784","lang2","DD","2",0,27,"Auditory"
"2428","1","ABCD_1784","lang2","DD","1",1,28,"Auditory"
"2429","1","ABCD_1784","lang2","DD","1",1,29,"Auditory"
"2430","1","ABCD_1784","lang2","DD","2",0,30,"Auditory"
"2431","2","ABCD_1784","lang2","DD","2",1,31,"Auditory"
"2432","2","ABCD_1784","lang2","DD","2",1,32,"Auditory"
"2433","1","ABCD_1787","lang2","DD","1",1,1,"Auditory"
"2434","1","ABCD_1787","lang2","DD","1",1,2,"Auditory"
"2435","2","ABCD_1787","lang2","DD","2",1,3,"Auditory"
"2436","1","ABCD_1787","lang2","DD","1",1,4,"Auditory"
"2437","1","ABCD_1787","lang2","DD","1",1,5,"Auditory"
"2438","1","ABCD_1787","lang2","DD","1",1,6,"Auditory"
"2439","1","ABCD_1787","lang2","DD","2",0,7,"Auditory"
"2440","1","ABCD_1787","lang2","DD","2",0,8,"Auditory"
"2441","2","ABCD_1787","lang2","DD","2",1,9,"Auditory"
"2442","1","ABCD_1787","lang2","DD","2",0,10,"Auditory"
"2443","1","ABCD_1787","lang2","DD","1",1,11,"Auditory"
"2444","1","ABCD_1787","lang2","DD","1",1,12,"Auditory"
"2445","1","ABCD_1787","lang2","DD","1",1,13,"Auditory"
"2446","1","ABCD_1787","lang2","DD","2",0,14,"Auditory"
"2447","2","ABCD_1787","lang2","DD","2",1,15,"Auditory"
"2448","1","ABCD_1787","lang2","DD","1",1,16,"Auditory"
"2449","1","ABCD_1787","lang2","DD","2",0,17,"Auditory"
"2450","2","ABCD_1787","lang2","DD","2",1,18,"Auditory"
"2451","1","ABCD_1787","lang2","DD","1",1,19,"Auditory"
"2452","2","ABCD_1787","lang2","DD","1",0,20,"Auditory"
"2453","1","ABCD_1787","lang2","DD","2",0,21,"Auditory"
"2454","2","ABCD_1787","lang2","DD","1",0,22,"Auditory"
"2455","2","ABCD_1787","lang2","DD","2",1,23,"Auditory"
"2456","2","ABCD_1787","lang2","DD","1",0,24,"Auditory"
"2457","2","ABCD_1787","lang2","DD","2",1,25,"Auditory"
"2458","1","ABCD_1787","lang2","DD","1",1,26,"Auditory"
"2459","1","ABCD_1787","lang2","DD","2",0,27,"Auditory"
"2460","1","ABCD_1787","lang2","DD","1",1,28,"Auditory"
"2461","1","ABCD_1787","lang2","DD","1",1,29,"Auditory"
"2462","1","ABCD_1787","lang2","DD","2",0,30,"Auditory"
"2463","1","ABCD_1787","lang2","DD","2",0,31,"Auditory"
"2464","1","ABCD_1787","lang2","DD","2",0,32,"Auditory"
"2465","1","ABCD_1788","lang2","TYP","1",1,1,"Auditory"
"2466","1","ABCD_1788","lang2","TYP","1",1,2,"Auditory"
"2467","1","ABCD_1788","lang2","TYP","2",0,3,"Auditory"
"2468","1","ABCD_1788","lang2","TYP","1",1,4,"Auditory"
"2469","2","ABCD_1788","lang2","TYP","1",0,5,"Auditory"
"2470","2","ABCD_1788","lang2","TYP","1",0,6,"Auditory"
"2471","1","ABCD_1788","lang2","TYP","2",0,7,"Auditory"
"2472","1","ABCD_1788","lang2","TYP","2",0,8,"Auditory"
"2473","1","ABCD_1788","lang2","TYP","2",0,9,"Auditory"
"2474","1","ABCD_1788","lang2","TYP","2",0,10,"Auditory"
"2475","1","ABCD_1788","lang2","TYP","1",1,11,"Auditory"
"2476","1","ABCD_1788","lang2","TYP","1",1,12,"Auditory"
"2477","2","ABCD_1788","lang2","TYP","1",0,13,"Auditory"
"2478","1","ABCD_1788","lang2","TYP","2",0,14,"Auditory"
"2479","1","ABCD_1788","lang2","TYP","2",0,15,"Auditory"
"2480","1","ABCD_1788","lang2","TYP","1",1,16,"Auditory"
"2481","2","ABCD_1788","lang2","TYP","2",1,17,"Auditory"
"2482","1","ABCD_1788","lang2","TYP","2",0,18,"Auditory"
"2483","1","ABCD_1788","lang2","TYP","1",1,19,"Auditory"
"2484","2","ABCD_1788","lang2","TYP","1",0,20,"Auditory"
"2485","1","ABCD_1788","lang2","TYP","2",0,21,"Auditory"
"2486","1","ABCD_1788","lang2","TYP","1",1,22,"Auditory"
"2487","1","ABCD_1788","lang2","TYP","2",0,23,"Auditory"
"2488","2","ABCD_1788","lang2","TYP","1",0,24,"Auditory"
"2489","2","ABCD_1788","lang2","TYP","2",1,25,"Auditory"
"2490","1","ABCD_1788","lang2","TYP","1",1,26,"Auditory"
"2491","2","ABCD_1788","lang2","TYP","2",1,27,"Auditory"
"2492","1","ABCD_1788","lang2","TYP","1",1,28,"Auditory"
"2493","2","ABCD_1788","lang2","TYP","1",0,29,"Auditory"
"2494","2","ABCD_1788","lang2","TYP","2",1,30,"Auditory"
"2495","2","ABCD_1788","lang2","TYP","2",1,31,"Auditory"
"2496","2","ABCD_1788","lang2","TYP","2",1,32,"Auditory"
"2497","1","ABCD_1792","lang2","DD","1",1,1,"Auditory"
"2498","1","ABCD_1792","lang2","DD","1",1,2,"Auditory"
"2499","2","ABCD_1792","lang2","DD","2",1,3,"Auditory"
"2500","2","ABCD_1792","lang2","DD","1",0,4,"Auditory"
"2501","2","ABCD_1792","lang2","DD","1",0,5,"Auditory"
"2502","1","ABCD_1792","lang2","DD","1",1,6,"Auditory"
"2503","1","ABCD_1792","lang2","DD","2",0,7,"Auditory"
"2504","1","ABCD_1792","lang2","DD","2",0,8,"Auditory"
"2505","1","ABCD_1792","lang2","DD","2",0,9,"Auditory"
"2506","2","ABCD_1792","lang2","DD","2",1,10,"Auditory"
"2507","2","ABCD_1792","lang2","DD","1",0,11,"Auditory"
"2508","2","ABCD_1792","lang2","DD","1",0,12,"Auditory"
"2509","1","ABCD_1792","lang2","DD","1",1,13,"Auditory"
"2510","1","ABCD_1792","lang2","DD","2",0,14,"Auditory"
"2511","1","ABCD_1792","lang2","DD","2",0,15,"Auditory"
"2512","2","ABCD_1792","lang2","DD","1",0,16,"Auditory"
"2513","2","ABCD_1792","lang2","DD","2",1,17,"Auditory"
"2514","1","ABCD_1792","lang2","DD","2",0,18,"Auditory"
"2515","1","ABCD_1792","lang2","DD","1",1,19,"Auditory"
"2516","1","ABCD_1792","lang2","DD","1",1,20,"Auditory"
"2517","1","ABCD_1792","lang2","DD","2",0,21,"Auditory"
"2518","1","ABCD_1792","lang2","DD","1",1,22,"Auditory"
"2519","2","ABCD_1792","lang2","DD","2",1,23,"Auditory"
"2520","2","ABCD_1792","lang2","DD","1",0,24,"Auditory"
"2521","2","ABCD_1792","lang2","DD","2",1,25,"Auditory"
"2522","1","ABCD_1792","lang2","DD","1",1,26,"Auditory"
"2523","1","ABCD_1792","lang2","DD","2",0,27,"Auditory"
"2524","1","ABCD_1792","lang2","DD","1",1,28,"Auditory"
"2525","2","ABCD_1792","lang2","DD","1",0,29,"Auditory"
"2526","2","ABCD_1792","lang2","DD","2",1,30,"Auditory"
"2527","1","ABCD_1792","lang2","DD","2",0,31,"Auditory"
"2528","2","ABCD_1792","lang2","DD","2",1,32,"Auditory"
"2529","1","ABCD_1794","lang2","DD","1",1,1,"Auditory"
"2530","2","ABCD_1794","lang2","DD","1",0,2,"Auditory"
"2531","2","ABCD_1794","lang2","DD","2",1,3,"Auditory"
"2532","1","ABCD_1794","lang2","DD","1",1,4,"Auditory"
"2533","1","ABCD_1794","lang2","DD","1",1,5,"Auditory"
"2534","1","ABCD_1794","lang2","DD","1",1,6,"Auditory"
"2535","1","ABCD_1794","lang2","DD","2",0,7,"Auditory"
"2536","2","ABCD_1794","lang2","DD","2",1,8,"Auditory"
"2537","1","ABCD_1794","lang2","DD","2",0,9,"Auditory"
"2538","2","ABCD_1794","lang2","DD","2",1,10,"Auditory"
"2539","1","ABCD_1794","lang2","DD","1",1,11,"Auditory"
"2540","1","ABCD_1794","lang2","DD","1",1,12,"Auditory"
"2541","2","ABCD_1794","lang2","DD","1",0,13,"Auditory"
"2542","1","ABCD_1794","lang2","DD","2",0,14,"Auditory"
"2543","1","ABCD_1794","lang2","DD","2",0,15,"Auditory"
"2544","2","ABCD_1794","lang2","DD","1",0,16,"Auditory"
"2545","1","ABCD_1794","lang2","DD","2",0,17,"Auditory"
"2546","2","ABCD_1794","lang2","DD","2",1,18,"Auditory"
"2547","1","ABCD_1794","lang2","DD","1",1,19,"Auditory"
"2548","1","ABCD_1794","lang2","DD","1",1,20,"Auditory"
"2549","2","ABCD_1794","lang2","DD","2",1,21,"Auditory"
"2550","2","ABCD_1794","lang2","DD","1",0,22,"Auditory"
"2551","1","ABCD_1794","lang2","DD","2",0,23,"Auditory"
"2552","1","ABCD_1794","lang2","DD","1",1,24,"Auditory"
"2553","1","ABCD_1794","lang2","DD","2",0,25,"Auditory"
"2554","1","ABCD_1794","lang2","DD","1",1,26,"Auditory"
"2555","2","ABCD_1794","lang2","DD","2",1,27,"Auditory"
"2556","1","ABCD_1794","lang2","DD","1",1,28,"Auditory"
"2557","1","ABCD_1794","lang2","DD","1",1,29,"Auditory"
"2558","2","ABCD_1794","lang2","DD","2",1,30,"Auditory"
"2559","2","ABCD_1794","lang2","DD","2",1,31,"Auditory"
"2560","2","ABCD_1794","lang2","DD","2",1,32,"Auditory"
